track_id,track_name,artist_name,album_name,release_date,genre,duration_ms,popularity,danceability,energy,loudness,mode,tempo,stream_count,country,explicit,label
SP0708,Kendrick Track 708,Kendrick Lamar,Kendrick Album 7,2023-10-28,Hip-Hop,130489,84,0.61,0.98,-6.54,0,152,2706335973,Australia,0,Interscope
SP0709,Drake Track 709,Drake,Drake Album 2,2020-05-18,Hip-Hop,250786,66,0.7,0.54,-9.34,0,115,2486098565,Germany,1,OVO Sound
SP0710,Taylor Track 710,Taylor Swift,Taylor Album 8,2019-03-23,Pop,187618,90,0.94,0.85,-8.02,0,95,2452691577,Australia,0,Republic Records
SP0711,Bad Track 711,Bad Bunny,Bad Album 3,2022-07-14,Latin,235560,83,0.73,0.78,-9.18,0,167,1784655726,Australia,1,Rimas
SP0712,Drake Track 712,Drake,Drake Album 4,2018-12-26,Hip-Hop,267010,60,0.57,0.51,-8.62,1,89,967998014,Japan,1,OVO Sound
SP0713,Taylor Track 713,Taylor Swift,Taylor Album 8,2023-08-15,Pop,148604,65,0.58,0.51,-3.36,1,135,866721418,Japan,1,Republic Records
SP0714,Taylor Track 714,Taylor Swift,Taylor Album 8,2023-06-20,Pop,175741,90,0.55,0.69,-7.09,1,98,2759708434,Canada,1,Republic Records
SP0715,21 Track 715,21 Savage,21 Album 7,2018-10-25,Hip-Hop,136357,83,0.86,0.97,-10.08,0,82,3268232583,Japan,1,Epic Records
SP0716,Kendrick Track 716,Kendrick Lamar,Kendrick Album 2,2020-02-05,Hip-Hop,191802,85,0.54,0.91,-7.94,1,147,929573545,Brazil,0,Interscope
SP0717,Drake Track 717,Drake,Drake Album 5,2019-07-11,Hip-Hop,163131,72,0.66,0.67,-7.72,0,169,1885972942,Germany,1,OVO Sound
SP0718,Drake Track 718,Drake,Drake Album 3,2021-02-24,Hip-Hop,204864,80,0.51,0.93,-3.6,1,120,497937820,Japan,1,OVO Sound
SP0719,Metro Track 719,Metro Boomin,Metro Album 3,2018-08-27,Hip-Hop,286276,88,0.79,0.76,-11.67,0,133,3001213165,India,1,Boominati
SP0720,The Track 720,The Weeknd,The Album 1,2023-04-07,R&B,217060,83,0.51,0.93,-7.48,0,169,2153749872,Australia,1,XO
SP0721,SZA Track 721,SZA,SZA Album 7,2023-06-27,R&B,257145,81,0.55,0.54,-8.14,0,150,2565040867,India,1,Top Dawg
SP0722,SZA Track 722,SZA,SZA Album 7,2022-11-23,R&B,286227,78,0.82,0.95,-3.85,0,91,3471484918,UK,0,Top Dawg
SP0723,Drake Track 723,Drake,Drake Album 2,2024-02-16,Hip-Hop,286074,88,0.73,0.88,-5.99,1,107,967259607,Australia,1,OVO Sound
SP0724,Taylor Track 724,Taylor Swift,Taylor Album 6,2021-08-04,Pop,241620,86,0.91,0.79,-4.94,1,80,1619082868,Canada,1,Republic Records
SP0725,Kendrick Track 725,Kendrick Lamar,Kendrick Album 7,2022-05-27,Hip-Hop,296501,75,0.5,0.93,-11.71,0,99,3405215160,Germany,1,Interscope
SP0726,Bad Track 726,Bad Bunny,Bad Album 4,2020-10-14,Latin,265683,85,0.59,0.79,-4.54,1,96,2742773834,Japan,0,Rimas
SP0727,SZA Track 727,SZA,SZA Album 7,2023-09-06,R&B,180547,66,0.82,0.52,-10.93,1,160,3947047752,Brazil,0,Top Dawg
SP0728,Bad Track 728,Bad Bunny,Bad Album 1,2021-02-03,Latin,234667,60,0.78,0.76,-11.75,0,153,1652416330,USA,0,Rimas
SP0729,Post Track 729,Post Malone,Post Album 4,2023-03-08,Pop,197836,72,0.74,0.58,-4.98,1,113,2841490250,USA,1,Republic Records
SP0730,Taylor Track 730,Taylor Swift,Taylor Album 2,2020-11-01,Pop,149080,89,0.92,0.52,-10.72,1,103,408474792,UK,1,Republic Records
SP0731,Bad Track 731,Bad Bunny,Bad Album 8,2021-07-04,Latin,125755,86,0.53,0.96,-11.31,1,128,3831290481,Germany,1,Rimas
SP0732,Travis Track 732,Travis Scott,Travis Album 3,2020-05-01,Hip-Hop,292927,96,0.78,0.9,-10.95,1,124,2088381873,USA,0,Epic Records
SP0733,Metro Track 733,Metro Boomin,Metro Album 1,2022-02-07,Hip-Hop,260497,61,0.73,0.85,-10.05,1,94,3869338963,Canada,0,Boominati
SP0734,Bad Track 734,Bad Bunny,Bad Album 3,2020-04-03,Latin,190147,77,0.72,0.96,-8.86,1,139,3210585792,Australia,1,Rimas
SP0735,Metro Track 735,Metro Boomin,Metro Album 3,2024-04-09,Hip-Hop,171872,77,0.93,0.5,-4.86,1,101,3420631499,Canada,1,Boominati
SP0736,SZA Track 736,SZA,SZA Album 5,2025-07-20,R&B,203558,99,0.55,0.65,-10.2,1,127,3866428261,UK,1,Top Dawg
SP0737,Travis Track 737,Travis Scott,Travis Album 7,2018-09-09,Hip-Hop,196932,98,0.87,0.79,-3.31,1,130,138591125,UK,0,Epic Records
SP0738,Bad Track 738,Bad Bunny,Bad Album 4,2024-03-12,Latin,139042,73,0.8,0.65,-4.98,0,81,1378329940,USA,1,Rimas
SP0739,The Track 739,The Weeknd,The Album 6,2025-10-26,R&B,180987,95,0.53,0.6,-10.09,0,93,2419299281,Brazil,0,XO
SP0740,21 Track 740,21 Savage,21 Album 7,2024-11-25,Hip-Hop,203304,80,0.59,0.48,-7.55,0,115,1819200195,UK,0,Epic Records
SP0741,Post Track 741,Post Malone,Post Album 7,2020-10-11,Pop,181976,96,0.51,0.46,-4.95,0,139,1231341894,India,1,Republic Records
SP0742,Drake Track 742,Drake,Drake Album 1,2018-06-21,Hip-Hop,138206,90,0.54,0.88,-5.49,1,120,3247083706,Germany,1,OVO Sound
SP0743,Taylor Track 743,Taylor Swift,Taylor Album 1,2023-08-20,Pop,223108,79,0.81,0.69,-4.36,0,127,2664191036,UK,0,Republic Records
SP0744,The Track 744,The Weeknd,The Album 2,2018-01-05,R&B,204635,87,0.6,0.5,-5.48,1,148,31222966,USA,1,XO
SP0745,Drake Track 745,Drake,Drake Album 2,2019-01-10,Hip-Hop,189134,81,0.81,0.87,-8.58,0,97,2515912440,Australia,0,OVO Sound
SP0746,Travis Track 746,Travis Scott,Travis Album 7,2023-03-25,Hip-Hop,286960,88,0.8,0.73,-9.84,1,164,2114979960,Brazil,1,Epic Records
SP0747,Post Track 747,Post Malone,Post Album 5,2021-02-09,Pop,141704,82,0.75,0.91,-6.06,0,168,345079305,UK,1,Republic Records
SP0748,Drake Track 748,Drake,Drake Album 4,2021-01-22,Hip-Hop,242722,84,0.58,0.51,-10.12,1,119,3053037430,Australia,0,OVO Sound
SP0749,Metro Track 749,Metro Boomin,Metro Album 6,2019-03-08,Hip-Hop,221076,88,0.89,0.72,-4.98,0,88,1203306988,Japan,0,Boominati
SP0750,Kendrick Track 750,Kendrick Lamar,Kendrick Album 2,2019-03-15,Hip-Hop,148888,75,0.51,0.69,-9.6,1,164,2290135461,Australia,1,Interscope
SP0751,Kendrick Track 751,Kendrick Lamar,Kendrick Album 6,2019-09-03,Hip-Hop,233108,73,0.57,0.72,-7.43,0,136,1180760265,Germany,0,Interscope
SP0752,Drake Track 752,Drake,Drake Album 4,2024-12-14,Hip-Hop,197071,72,0.68,0.76,-7.23,1,146,1872148968,UK,0,OVO Sound
SP0753,The Track 753,The Weeknd,The Album 1,2019-04-04,R&B,129355,96,0.62,0.48,-11.09,0,159,3014382350,Japan,1,XO
SP0754,SZA Track 754,SZA,SZA Album 5,2019-04-24,R&B,249806,73,0.58,0.56,-6.27,1,80,414768759,India,1,Top Dawg
SP0755,Kendrick Track 755,Kendrick Lamar,Kendrick Album 2,2021-03-11,Hip-Hop,163685,71,0.65,0.69,-3.34,1,134,1444751674,USA,0,Interscope
SP0756,Kendrick Track 756,Kendrick Lamar,Kendrick Album 1,2019-03-22,Hip-Hop,275714,82,0.94,0.76,-7.61,0,140,479809301,USA,0,Interscope
SP0757,21 Track 757,21 Savage,21 Album 3,2022-04-17,Hip-Hop,158425,66,0.54,0.88,-8.98,1,124,2353828402,Brazil,1,Epic Records
SP0758,Kendrick Track 758,Kendrick Lamar,Kendrick Album 6,2023-08-01,Hip-Hop,198940,81,0.9,0.86,-4.29,1,94,1169372487,USA,0,Interscope
SP0759,SZA Track 759,SZA,SZA Album 6,2021-11-05,R&B,250503,61,0.61,0.84,-3.24,1,106,3207023855,UK,0,Top Dawg
SP0760,SZA Track 760,SZA,SZA Album 8,2019-05-21,R&B,258125,71,0.62,0.81,-4.01,1,155,1802265280,Brazil,1,Top Dawg
SP0761,The Track 761,The Weeknd,The Album 6,2018-10-17,R&B,280528,67,0.7,0.69,-3.29,1,116,483264907,USA,1,XO
SP0762,Travis Track 762,Travis Scott,Travis Album 5,2025-11-05,Hip-Hop,283524,95,0.8,0.61,-9.41,1,81,1959306060,USA,0,Epic Records
SP0763,Kendrick Track 763,Kendrick Lamar,Kendrick Album 5,2019-01-16,Hip-Hop,121334,87,0.66,0.89,-11.55,0,124,3784082662,Brazil,0,Interscope
SP0764,Taylor Track 764,Taylor Swift,Taylor Album 4,2022-03-24,Pop,233259,97,0.91,0.6,-11.71,1,111,3496263997,Japan,1,Republic Records
SP0765,SZA Track 765,SZA,SZA Album 5,2019-05-10,R&B,165430,96,0.7,0.91,-4.76,0,167,3307076131,Canada,1,Top Dawg
SP0766,Travis Track 766,Travis Scott,Travis Album 5,2024-09-07,Hip-Hop,199952,65,0.63,0.94,-7.85,0,128,3370407029,Japan,0,Epic Records
SP0767,Travis Track 767,Travis Scott,Travis Album 6,2025-12-11,Hip-Hop,242782,82,0.69,0.67,-8.31,0,151,123482126,Japan,0,Epic Records
SP0768,Travis Track 768,Travis Scott,Travis Album 6,2022-04-19,Hip-Hop,153364,99,0.74,0.75,-9.36,1,96,1740623248,USA,1,Epic Records
SP0769,Metro Track 769,Metro Boomin,Metro Album 1,2025-01-03,Hip-Hop,190824,66,0.65,0.5,-9.38,1,168,1432955284,USA,0,Boominati
SP0770,21 Track 770,21 Savage,21 Album 3,2018-12-07,Hip-Hop,267337,91,0.56,0.92,-6.24,0,118,2708267940,Brazil,0,Epic Records
SP0771,Post Track 771,Post Malone,Post Album 1,2021-02-03,Pop,160113,98,0.9,0.73,-9.78,0,140,115898340,Australia,1,Republic Records
SP0772,Drake Track 772,Drake,Drake Album 8,2019-05-13,Hip-Hop,168246,75,0.88,0.74,-4.6,1,164,2660675666,UK,1,OVO Sound
SP0773,Travis Track 773,Travis Scott,Travis Album 4,2018-03-05,Hip-Hop,164767,92,0.83,0.74,-7.71,1,117,2877043264,UK,1,Epic Records
SP0774,Bad Track 774,Bad Bunny,Bad Album 2,2022-07-13,Latin,241625,86,0.87,0.53,-9.45,0,152,1682586542,USA,1,Rimas
SP0775,Drake Track 775,Drake,Drake Album 3,2025-01-12,Hip-Hop,242659,89,0.62,0.97,-8.78,0,124,3886424967,Japan,0,OVO Sound
SP0776,Travis Track 776,Travis Scott,Travis Album 6,2020-06-21,Hip-Hop,240450,68,0.63,0.85,-9.27,1,88,3944877330,Australia,1,Epic Records
SP0777,Post Track 777,Post Malone,Post Album 5,2020-10-23,Pop,153927,80,0.76,0.76,-6.74,1,88,202969175,USA,0,Republic Records
SP0778,The Track 778,The Weeknd,The Album 8,2019-11-04,R&B,298080,90,0.65,0.57,-5.05,0,93,3874587114,India,1,XO
SP0779,SZA Track 779,SZA,SZA Album 5,2019-01-20,R&B,150008,62,0.88,0.49,-5.13,0,102,1389368328,UK,1,Top Dawg
SP0780,SZA Track 780,SZA,SZA Album 4,2020-11-19,R&B,171306,76,0.72,0.81,-9.97,0,135,3505406469,Canada,0,Top Dawg
SP0781,21 Track 781,21 Savage,21 Album 2,2018-11-22,Hip-Hop,173356,62,0.86,0.92,-8.76,1,152,2357546828,UK,1,Epic Records
SP0782,Travis Track 782,Travis Scott,Travis Album 4,2025-04-27,Hip-Hop,269519,90,0.73,0.64,-3.9,0,88,1894966940,Japan,1,Epic Records
SP0783,Taylor Track 783,Taylor Swift,Taylor Album 5,2019-03-26,Pop,146453,67,0.72,0.48,-7.14,0,108,3537576042,Brazil,1,Republic Records
SP0784,SZA Track 784,SZA,SZA Album 3,2023-02-28,R&B,195515,64,0.74,0.58,-7.34,1,131,2667059704,USA,0,Top Dawg
SP0785,21 Track 785,21 Savage,21 Album 1,2025-05-21,Hip-Hop,128460,81,0.69,0.56,-4.01,0,97,887175367,Germany,0,Epic Records
SP0786,The Track 786,The Weeknd,The Album 1,2025-02-26,R&B,210661,64,0.93,0.77,-6.49,0,150,2066307846,India,1,XO
SP0787,Drake Track 787,Drake,Drake Album 4,2019-01-16,Hip-Hop,290481,82,0.69,0.61,-4.35,0,82,247754569,USA,0,OVO Sound
SP0788,Metro Track 788,Metro Boomin,Metro Album 1,2024-11-22,Hip-Hop,264833,90,0.52,0.86,-5.74,1,169,1843236259,India,0,Boominati
SP0789,Post Track 789,Post Malone,Post Album 6,2019-10-12,Pop,170763,81,0.7,0.48,-9.91,0,109,1784102729,USA,0,Republic Records
SP0790,The Track 790,The Weeknd,The Album 3,2018-02-02,R&B,234964,71,0.63,0.62,-6.58,0,117,567127028,Japan,1,XO
SP0791,Taylor Track 791,Taylor Swift,Taylor Album 4,2019-02-09,Pop,249742,82,0.9,0.91,-8.01,1,126,3360969592,Brazil,0,Republic Records
SP0792,Metro Track 792,Metro Boomin,Metro Album 2,2022-06-23,Hip-Hop,134155,82,0.91,0.82,-6.4,1,90,884261776,India,0,Boominati
SP0793,Kendrick Track 793,Kendrick Lamar,Kendrick Album 3,2021-02-12,Hip-Hop,129402,75,0.81,0.79,-7.92,0,82,2152791346,USA,1,Interscope
SP0794,Kendrick Track 794,Kendrick Lamar,Kendrick Album 2,2024-05-27,Hip-Hop,135655,77,0.88,0.65,-11.83,1,129,1917050257,USA,0,Interscope
SP0795,The Track 795,The Weeknd,The Album 7,2024-03-22,R&B,259589,63,0.8,0.47,-5.13,0,157,3250458638,Germany,1,XO
SP0796,21 Track 796,21 Savage,21 Album 7,2021-01-11,Hip-Hop,232079,63,0.86,0.74,-3.43,1,148,2000728231,Japan,1,Epic Records
SP0797,Travis Track 797,Travis Scott,Travis Album 4,2024-08-24,Hip-Hop,154569,60,0.63,0.81,-9.53,0,149,1280558362,Germany,1,Epic Records
SP0798,Drake Track 798,Drake,Drake Album 5,2022-06-09,Hip-Hop,291188,98,0.51,0.61,-6.05,1,102,1916143791,Australia,0,OVO Sound
SP0799,Post Track 799,Post Malone,Post Album 6,2018-08-02,Pop,245883,100,0.88,0.57,-11.47,0,115,3862775860,Germany,0,Republic Records
SP0800,Post Track 800,Post Malone,Post Album 5,2020-05-25,Pop,188037,91,0.56,0.78,-10.68,0,109,501544247,USA,0,Republic Records
SP0801,Metro Track 801,Metro Boomin,Metro Album 1,2025-10-11,Hip-Hop,265072,74,0.53,0.83,-9.67,1,82,2923653497,Germany,0,Boominati
SP0802,21 Track 802,21 Savage,21 Album 2,2021-06-04,Hip-Hop,252890,88,0.55,0.49,-10.16,1,167,1796576136,UK,1,Epic Records
SP0803,Kendrick Track 803,Kendrick Lamar,Kendrick Album 6,2020-01-11,Hip-Hop,207814,86,0.9,0.65,-3.52,1,159,143820039,India,1,Interscope
SP0804,Drake Track 804,Drake,Drake Album 1,2022-03-19,Hip-Hop,147848,98,0.6,0.62,-5.56,1,107,1637104076,USA,0,OVO Sound
SP0805,SZA Track 805,SZA,SZA Album 7,2019-02-08,R&B,261287,67,0.88,0.73,-11.54,1,164,2262487296,Australia,1,Top Dawg
SP0806,Kendrick Track 806,Kendrick Lamar,Kendrick Album 4,2021-10-10,Hip-Hop,206162,75,0.86,0.97,-9.92,1,94,2986726439,Canada,1,Interscope
SP0807,SZA Track 807,SZA,SZA Album 2,2023-02-12,R&B,214973,90,0.77,0.69,-8.23,0,148,1062026151,Japan,0,Top Dawg
SP0808,21 Track 808,21 Savage,21 Album 6,2022-05-11,Hip-Hop,150923,65,0.68,0.72,-10.66,1,160,3795761288,Canada,0,Epic Records
SP0809,Post Track 809,Post Malone,Post Album 7,2018-03-04,Pop,189042,95,0.82,0.7,-11.09,0,135,112784842,India,0,Republic Records
SP0810,Travis Track 810,Travis Scott,Travis Album 3,2024-07-12,Hip-Hop,225465,95,0.61,0.61,-8.97,1,155,2624593308,UK,0,Epic Records
SP0811,Taylor Track 811,Taylor Swift,Taylor Album 8,2023-08-14,Pop,234213,78,0.84,0.82,-5.4,0,99,3856569158,USA,1,Republic Records
SP0812,Post Track 812,Post Malone,Post Album 3,2024-06-15,Pop,253344,97,0.63,0.86,-9.91,1,123,217395136,Japan,1,Republic Records
SP0813,Bad Track 813,Bad Bunny,Bad Album 3,2024-06-25,Latin,157538,62,0.87,0.84,-3.1,0,135,2239667727,Brazil,1,Rimas
SP0814,Taylor Track 814,Taylor Swift,Taylor Album 2,2023-05-06,Pop,195456,77,0.72,0.57,-10.48,1,157,3246123879,UK,0,Republic Records
SP0815,Kendrick Track 815,Kendrick Lamar,Kendrick Album 3,2020-02-07,Hip-Hop,127169,98,0.91,0.96,-7.14,0,80,2107515527,USA,1,Interscope
SP0816,The Track 816,The Weeknd,The Album 8,2022-10-14,R&B,256549,68,0.87,0.61,-11.01,0,136,3827709488,Japan,1,XO
SP0817,Kendrick Track 817,Kendrick Lamar,Kendrick Album 2,2019-03-09,Hip-Hop,212725,65,0.83,0.57,-11.33,0,144,1450262170,Brazil,1,Interscope
SP0818,Metro Track 818,Metro Boomin,Metro Album 6,2019-12-23,Hip-Hop,130055,87,0.55,0.82,-7.31,0,151,2849533548,USA,0,Boominati
SP0819,The Track 819,The Weeknd,The Album 4,2020-10-13,R&B,296514,72,0.62,0.53,-4.68,1,116,576042039,Canada,0,XO
SP0820,Metro Track 820,Metro Boomin,Metro Album 2,2021-01-14,Hip-Hop,248631,95,0.78,0.83,-11.65,1,158,1643334081,Canada,1,Boominati
SP0821,Post Track 821,Post Malone,Post Album 4,2020-05-27,Pop,196576,91,0.72,0.78,-6.62,1,117,424607096,Canada,0,Republic Records
SP0822,Kendrick Track 822,Kendrick Lamar,Kendrick Album 4,2024-08-11,Hip-Hop,293648,87,0.55,0.7,-9.13,0,124,3003457270,Japan,0,Interscope
SP0823,Post Track 823,Post Malone,Post Album 4,2025-10-14,Pop,127592,78,0.62,0.56,-4.34,1,87,2424876741,Germany,1,Republic Records
SP0824,Bad Track 824,Bad Bunny,Bad Album 8,2024-07-26,Latin,231463,85,0.62,0.48,-7.63,0,123,2742742483,USA,1,Rimas
SP0825,Post Track 825,Post Malone,Post Album 3,2024-04-19,Pop,260512,73,0.85,0.51,-3.29,1,96,2608288578,USA,0,Republic Records
SP0826,SZA Track 826,SZA,SZA Album 6,2019-12-11,R&B,264937,64,0.79,0.72,-8.74,0,100,3609822761,Japan,0,Top Dawg
SP0827,Kendrick Track 827,Kendrick Lamar,Kendrick Album 7,2020-06-11,Hip-Hop,176522,95,0.83,0.95,-11.68,0,147,450323185,Japan,1,Interscope
SP0828,Drake Track 828,Drake,Drake Album 1,2020-05-10,Hip-Hop,180294,100,0.85,0.58,-9.55,0,128,2824388825,Japan,0,OVO Sound
SP0829,Kendrick Track 829,Kendrick Lamar,Kendrick Album 7,2019-02-03,Hip-Hop,125283,60,0.83,0.74,-3.73,0,155,3414277003,Japan,0,Interscope
SP0830,21 Track 830,21 Savage,21 Album 1,2022-06-14,Hip-Hop,199207,77,0.71,0.5,-3.28,1,128,1260860498,Japan,0,Epic Records
SP0831,The Track 831,The Weeknd,The Album 8,2024-09-09,R&B,194559,94,0.73,0.65,-3.06,1,127,3285773184,UK,1,XO
SP0832,The Track 832,The Weeknd,The Album 4,2018-07-25,R&B,237200,83,0.71,0.51,-9.2,0,160,369207645,UK,0,XO
SP0833,The Track 833,The Weeknd,The Album 2,2025-10-08,R&B,157048,85,0.78,0.7,-5.49,0,87,3305994304,Australia,1,XO
SP0834,SZA Track 834,SZA,SZA Album 3,2022-12-11,R&B,129570,80,0.81,0.77,-4.16,1,168,908611007,Australia,1,Top Dawg
SP0835,Bad Track 835,Bad Bunny,Bad Album 8,2021-06-15,Latin,254855,95,0.89,0.98,-11.27,0,134,3013279786,UK,1,Rimas
SP0836,Travis Track 836,Travis Scott,Travis Album 2,2018-03-17,Hip-Hop,163567,72,0.7,0.97,-11.65,1,143,743245783,Australia,0,Epic Records
SP0837,Metro Track 837,Metro Boomin,Metro Album 5,2024-07-01,Hip-Hop,150823,87,0.95,0.83,-4.08,1,146,1394637940,Germany,0,Boominati
SP0838,Travis Track 838,Travis Scott,Travis Album 4,2022-09-22,Hip-Hop,280956,83,0.73,0.58,-7.83,1,97,715397748,Australia,0,Epic Records
SP0839,Bad Track 839,Bad Bunny,Bad Album 8,2024-03-05,Latin,137576,60,0.64,0.55,-5.75,1,122,416795995,USA,1,Rimas
SP0840,21 Track 840,21 Savage,21 Album 4,2020-02-12,Hip-Hop,210428,100,0.51,0.55,-9.44,1,154,3142418935,Brazil,1,Epic Records
SP0841,21 Track 841,21 Savage,21 Album 4,2024-05-18,Hip-Hop,140309,97,0.57,0.84,-9.48,1,152,449470206,India,1,Epic Records
SP0842,Bad Track 842,Bad Bunny,Bad Album 8,2022-12-28,Latin,174868,70,0.5,0.57,-10.05,0,98,717889594,Australia,0,Rimas
SP0843,Bad Track 843,Bad Bunny,Bad Album 8,2019-01-05,Latin,231517,90,0.65,0.72,-10.94,1,128,3333959473,Japan,1,Rimas
SP0844,Bad Track 844,Bad Bunny,Bad Album 2,2022-09-11,Latin,278696,73,0.93,0.95,-4.5,0,135,2417268465,Australia,1,Rimas
SP0845,Kendrick Track 845,Kendrick Lamar,Kendrick Album 6,2019-09-14,Hip-Hop,166664,61,0.89,0.9,-5.06,1,134,928177938,Canada,1,Interscope
SP0846,Bad Track 846,Bad Bunny,Bad Album 4,2020-12-01,Latin,235888,83,0.74,0.45,-9.21,0,127,3943361540,Brazil,0,Rimas
SP0847,21 Track 847,21 Savage,21 Album 5,2022-01-21,Hip-Hop,288211,90,0.68,0.98,-5.66,1,160,255788095,USA,1,Epic Records
SP0848,21 Track 848,21 Savage,21 Album 8,2025-08-06,Hip-Hop,289750,94,0.86,0.47,-11.74,0,170,3171938464,India,0,Epic Records
SP0849,Taylor Track 849,Taylor Swift,Taylor Album 8,2024-02-02,Pop,287111,63,0.64,0.9,-9.5,0,163,2647126206,USA,1,Republic Records
SP0850,Bad Track 850,Bad Bunny,Bad Album 6,2020-10-24,Latin,255355,60,0.92,0.66,-4.46,0,88,838670718,India,1,Rimas
SP0851,Taylor Track 851,Taylor Swift,Taylor Album 5,2020-08-02,Pop,279522,72,0.81,0.67,-6.28,0,119,1185803740,Germany,0,Republic Records
SP0852,Bad Track 852,Bad Bunny,Bad Album 2,2025-10-27,Latin,268423,89,0.54,0.94,-10.36,0,103,1373657658,USA,0,Rimas
SP0853,Drake Track 853,Drake,Drake Album 8,2021-11-12,Hip-Hop,141305,75,0.64,0.81,-3.52,0,96,1343531793,USA,1,OVO Sound
SP0854,Kendrick Track 854,Kendrick Lamar,Kendrick Album 6,2020-05-05,Hip-Hop,228523,74,0.88,0.59,-10.21,1,113,3005989499,Australia,1,Interscope
SP0855,Taylor Track 855,Taylor Swift,Taylor Album 6,2025-06-19,Pop,211451,93,0.7,0.78,-4.51,0,154,1666485964,India,0,Republic Records
SP0856,SZA Track 856,SZA,SZA Album 5,2023-11-26,R&B,174380,81,0.81,0.72,-4.53,1,91,2214488399,Canada,1,Top Dawg
SP0857,The Track 857,The Weeknd,The Album 2,2025-05-02,R&B,255536,100,0.58,0.52,-6.72,1,152,1633111773,USA,1,XO
SP0858,Taylor Track 858,Taylor Swift,Taylor Album 7,2023-01-06,Pop,244648,81,0.65,0.93,-10.32,1,119,708987223,Australia,0,Republic Records
SP0859,Drake Track 859,Drake,Drake Album 7,2025-10-15,Hip-Hop,224682,90,0.88,0.58,-8.64,1,141,2924375142,Japan,1,OVO Sound
SP0860,Drake Track 860,Drake,Drake Album 7,2021-09-04,Hip-Hop,231645,77,0.93,0.66,-11.74,0,118,3817897578,Canada,0,OVO Sound
SP0861,Travis Track 861,Travis Scott,Travis Album 5,2023-01-03,Hip-Hop,157083,82,0.71,0.54,-11.99,0,105,3802261745,India,1,Epic Records
SP0862,Kendrick Track 862,Kendrick Lamar,Kendrick Album 4,2019-03-08,Hip-Hop,234438,65,0.83,0.53,-7.0,1,80,2060177248,India,1,Interscope
SP0863,Taylor Track 863,Taylor Swift,Taylor Album 7,2025-09-22,Pop,175703,90,0.8,0.89,-5.64,0,129,561913574,Germany,0,Republic Records
SP0864,SZA Track 864,SZA,SZA Album 7,2023-05-27,R&B,276483,85,0.74,0.63,-5.97,0,108,3813572045,India,0,Top Dawg
SP0865,Bad Track 865,Bad Bunny,Bad Album 1,2023-06-17,Latin,280056,98,0.84,0.93,-6.19,0,143,817327369,USA,0,Rimas
SP0866,Kendrick Track 866,Kendrick Lamar,Kendrick Album 7,2024-02-11,Hip-Hop,291453,71,0.69,0.6,-8.52,1,84,1131070196,Japan,0,Interscope
SP0867,Travis Track 867,Travis Scott,Travis Album 2,2024-11-17,Hip-Hop,241876,65,0.66,0.84,-6.1,1,81,700990583,Germany,0,Epic Records
SP0868,21 Track 868,21 Savage,21 Album 1,2024-11-15,Hip-Hop,247438,85,0.69,0.48,-8.18,0,157,3476575851,Australia,1,Epic Records
SP0869,Post Track 869,Post Malone,Post Album 2,2023-09-12,Pop,166881,87,0.74,0.65,-5.93,0,80,1457900854,Brazil,0,Republic Records
SP0870,Metro Track 870,Metro Boomin,Metro Album 8,2025-07-02,Hip-Hop,193849,62,0.55,0.71,-8.7,1,112,1838378479,Germany,1,Boominati
SP0871,Drake Track 871,Drake,Drake Album 6,2022-03-10,Hip-Hop,229329,61,0.7,0.61,-11.68,0,125,3153505110,USA,1,OVO Sound
SP0872,The Track 872,The Weeknd,The Album 2,2020-02-18,R&B,153044,69,0.78,0.68,-9.53,1,168,2661030484,Canada,1,XO
SP0873,Drake Track 873,Drake,Drake Album 1,2019-06-12,Hip-Hop,158469,98,0.94,0.79,-4.06,1,145,3125565294,UK,1,OVO Sound
SP0874,Kendrick Track 874,Kendrick Lamar,Kendrick Album 3,2024-07-01,Hip-Hop,187333,65,0.88,0.68,-10.95,0,153,1130882285,Brazil,0,Interscope
SP0875,Drake Track 875,Drake,Drake Album 4,2023-10-16,Hip-Hop,234542,77,0.84,0.86,-9.51,0,157,1722277343,India,1,OVO Sound
SP0876,Kendrick Track 876,Kendrick Lamar,Kendrick Album 1,2018-07-07,Hip-Hop,228612,68,0.62,0.7,-4.89,1,92,960578005,Canada,0,Interscope
SP0877,Bad Track 877,Bad Bunny,Bad Album 5,2021-02-20,Latin,279728,89,0.76,0.79,-9.04,1,140,2405119111,USA,1,Rimas
SP0878,Bad Track 878,Bad Bunny,Bad Album 8,2023-06-27,Latin,159787,89,0.88,0.71,-7.21,0,166,1685300330,Brazil,1,Rimas
SP0879,Drake Track 879,Drake,Drake Album 6,2019-11-16,Hip-Hop,141782,73,0.84,0.73,-9.26,1,137,2906961339,Australia,0,OVO Sound
SP0880,Travis Track 880,Travis Scott,Travis Album 7,2020-10-12,Hip-Hop,228892,61,0.84,0.6,-5.3,0,128,3966422003,India,1,Epic Records
SP0881,21 Track 881,21 Savage,21 Album 4,2019-02-13,Hip-Hop,175392,67,0.76,0.54,-10.57,1,150,1764563663,Germany,0,Epic Records
SP0882,SZA Track 882,SZA,SZA Album 6,2022-06-25,R&B,285222,66,0.8,0.81,-6.3,1,144,2310500642,Japan,0,Top Dawg
SP0883,SZA Track 883,SZA,SZA Album 8,2025-08-10,R&B,161148,71,0.68,0.45,-4.53,1,163,749896893,UK,1,Top Dawg
